License: Creative Commons Attribution-ShareAlike 4.0 International License
License Link: http://creativecommons.org/licenses/by-sa/4.0/
Author: Dr. Dawn M. Foster
Status: Updated on April 18 2022
Source URL: https://github.com/geekygirldawn/k8s_data/tree/main/datasets

company,username,status,sig_name,subproject,owners_file
Salesforce.com inc.,coffeepac,reviewer,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,logicalhan,reviewer,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Huawei Technologies Co. Ltd,rainbowmango,reviewer,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,serathius,reviewer,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,lilic,reviewer,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,dgrisonnet,reviewer,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Intel Corporation,pohly,reviewer,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,lavalamp,approver,sig-api-machinery,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,liggitt,approver,sig-api-machinery,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,smarterclayton,approver,sig-api-machinery,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,lavalamp,approver,sig-apps,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,liggitt,approver,sig-apps,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,smarterclayton,approver,sig-apps,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,liggitt,approver,sig-auth,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,smarterclayton,approver,sig-auth,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,liggitt,approver,sig-cli,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,smarterclayton,approver,sig-cli,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,liggitt,approver,sig-cloud-provider,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,thockin,approver,sig-cloud-provider,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,liggitt,approver,sig-cluster-lifecycle,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,smarterclayton,approver,sig-cluster-lifecycle,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
VMware Inc.,fabriziopandini,unknown,sig-cluster-lifecycle,lead,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,justinsb,unknown,sig-cluster-lifecycle,lead,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
VMware Inc.,neolit123,unknown,sig-cluster-lifecycle,lead,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
VMware Inc.,vincepri,unknown,sig-cluster-lifecycle,lead,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,smarterclayton,approver,sig-network,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,thockin,approver,sig-network,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,andrewsykim,reviewer,sig-network,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Tigera Inc.,caseydavenport,reviewer,sig-network,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,danwinship,reviewer,sig-network,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,thockin,reviewer,sig-network,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,smarterclayton,approver,sig-node,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,thockin,approver,sig-node,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,lavalamp,approver,sig-scheduling,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,smarterclayton,approver,sig-scheduling,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,thockin,approver,sig-scheduling,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
CNCF,iancoldwater,approver,sig-security,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Independent,tabbysable,approver,sig-security,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
CNCF,iancoldwater,reviewer,sig-security,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Independent,tabbysable,reviewer,sig-security,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,liggitt,approver,sig-storage,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,thockin,approver,sig-storage,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,smarterclayton,approver,sig-windows,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,thockin,approver,sig-windows,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,liggitt,approver,sig-windows,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,caesarxuchao,reviewer,sig-api-machinery,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,jpbetz,reviewer,sig-api-machinery,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,sttts,reviewer,sig-api-machinery,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,janetkuo,reviewer,sig-apps,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Brex,kow3ns,reviewer,sig-apps,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,soltysh,reviewer,sig-apps,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,alculquicondor,reviewer,sig-apps,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
VMware Inc.,enj,reviewer,sig-auth,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,mikedanese,reviewer,sig-auth,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Apple Inc.,pwittrock,reviewer,sig-cli,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,soltysh,reviewer,sig-cli,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,andrewsykim,reviewer,sig-cloud-provider,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,cheftako,reviewer,sig-cloud-provider,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
VMware Inc.,dims,reviewer,sig-cloud-provider,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,mrbobbytables,approver,sig-contributor-experience,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,cblecker,approver,sig-contributor-experience,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
VMware Inc.,nikhita,approver,sig-contributor-experience,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,jimangel,approver,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Glassdoor,kbhawkey,approver,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
CNCF,onlydole,approver,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
The Scale Factory Limited,sftim,approver,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,dchen1107,reviewer,sig-node,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,derekwaynecarr,reviewer,sig-node,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,tallclair,reviewer,sig-node,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,yujuhong,reviewer,sig-node,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
,ehashman,reviewer,sig-node,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,mm4tt,approver,sig-scalability,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,wojtek-t,approver,sig-scalability,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,marseel,reviewer,sig-scalability,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,mborsz,reviewer,sig-scalability,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,mm4tt,reviewer,sig-scalability,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,wojtek-t,reviewer,sig-scalability,NA,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,alculquicondor,reviewer,sig-scheduling,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,deads2k,reviewer,sig-storage,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,saad-ali,reviewer,sig-storage,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Google LLC,msau42,reviewer,sig-storage,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,jsafrane,reviewer,sig-storage,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
VMware Inc.,xing-yang,reviewer,sig-storage,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
VMware Inc.,jayunit100,reviewer,sig-windows,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Microsoft Corporation,jsturtevant,reviewer,sig-windows,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Microsoft Corporation,marosset,reviewer,sig-windows,api,https://raw.githubusercontent.com/kubernetes/kubernetes/master/OWNERS_ALIASES
Red Hat Inc.,deads2k,lead,sig-api-machinery,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,fedebongio,lead,sig-api-machinery,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,lavalamp,lead,sig-api-machinery,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,janetkuo,lead,sig-apps,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Brex,kow3ns,lead,sig-apps,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,soltysh,lead,sig-apps,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,derekwaynecarr,lead,sig-architecture,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
VMware Inc.,dims,lead,sig-architecture,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,johnbelamaric,lead,sig-architecture,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,deads2k,lead,sig-auth,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
VMware Inc.,enj,lead,sig-auth,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,liggitt,lead,sig-auth,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,mikedanese,lead,sig-auth,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Microsoft Corporation,ritazh,lead,sig-auth,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Skyscanner,gjtempleton,lead,sig-autoscaling,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,mwielgus,lead,sig-autoscaling,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Shopify Inc.,knverey,lead,sig-cli,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Chainguard Inc.,eddiezane,lead,sig-cli,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,seans3,lead,sig-cli,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,soltysh,lead,sig-cli,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,andrewsykim,lead,sig-cloud-provider,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,cheftako,lead,sig-cloud-provider,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Amazon,nckturner,lead,sig-cloud-provider,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
VMware Inc.,fabriziopandini,lead,sig-cluster-lifecycle,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,justinsb,lead,sig-cluster-lifecycle,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
VMware Inc.,neolit123,lead,sig-cluster-lifecycle,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
VMware Inc.,vincepri,lead,sig-cluster-lifecycle,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Independent,alisondy,lead,sig-contributor-experience,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,cblecker,lead,sig-contributor-experience,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,mrbobbytables,lead,sig-contributor-experience,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
VMware Inc.,nikhita,lead,sig-contributor-experience,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
HSBC,divya-mohan0209,lead,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,jimangel,lead,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Glassdoor,kbhawkey,lead,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
,natalisucks,lead,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
CNCF,onlydole,lead,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Rancher Labs Inc.,reylejano,lead,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
The Scale Factory Limited,sftim,lead,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
International Business Machines Corporation,tengqm,lead,sig-docs,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,dashpole,lead,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,dgrisonnet,lead,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
,ehashman,lead,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,logicalhan,lead,sig-instrumentation,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
ALADJI INTERNATIONAL,ameukam,lead,sig-k8s-infra,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
VMware Inc.,dims,lead,sig-k8s-infra,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,spiffxp,lead,sig-k8s-infra,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,thockin,lead,sig-k8s-infra,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,jeremyot,lead,sig-multicluster,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,pmorie,lead,sig-multicluster,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Tigera Inc.,caseydavenport,lead,sig-network,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,dcbw,lead,sig-network,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,thockin,lead,sig-network,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,dchen1107,lead,sig-node,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,derekwaynecarr,lead,sig-node,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Chainguard Inc.,cpanato,lead,sig-release,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Microsoft Corporation,jeremyrickard,lead,sig-release,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Cisco,justaugustus,lead,sig-release,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Chainguard Inc.,puerco,lead,sig-release,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Red Hat Inc.,saschagrunert,lead,sig-release,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,marseel,lead,sig-scalability,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,shyamjvs,lead,sig-scalability,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,wojtek-t,lead,sig-scalability,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Apple Inc.,huang-wei,lead,sig-scheduling,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,ahg-g,lead,sig-scheduling,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
Google LLC,alculquicondor,lead,sig-scheduling,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
CNCF,iancoldwater,lead,sig-security,NA,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS_ALIASES
